fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54
text_5a78a1e9529d6dcd86ab93396ea77609.txt,5a78a1e9529d6dcd86ab93396ea77609,未来10年印尼可再生能源比例将提到25%,https://news.bjx.com.cn/html/20160721/753794.shtml,"未来10年印尼可再生能源比例将提到25%,可再生能源,风电市场,风电",未来10年印尼可再生能源比例将提到25%，随着能源需求日益增长，印尼正计划在不久的将来增加可再生能源使用。7月19日，印尼能源及自然资源部长SudirmanSaid表示，未来10年内，政府旨在把可再生能源使用比例从当前的低于10%提高到25%。印尼拥有巨大潜力发展,世纪新能源网,,2016/7/21,2016.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_b584b918427af0cab1a34468827b756d.txt,b584b918427af0cab1a34468827b756d,印尼承诺2030年前减少29%碳排放,https://www.antpedia.com/news/98/n-1274798.html,"二氧化碳,碳排放",一位印尼的伐木工正在作业 据《卫报》报道，印度尼西亚环境与林业部长巴卡尔（Siti Nurbaya Bakar）近日表示，印尼将承诺2030年前实现二氧化碳排放减少29%，但是并未给出如何减排的相关细节。 印尼境内的热带雨林覆盖面积位居全球第三，同时印尼还是世界最大的棕榈油生产国。因此，在今年即将召开的联合国巴黎气候大会上，印尼将扮演重要角色。 印尼此前曾,,,2015.9.11,2015.0,www.antpedia.com,分析测试百科网,378,,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_e148d974a1c87a8ba3f58c30790cf662.txt,e148d974a1c87a8ba3f58c30790cf662,印尼称2030年能减少70%碳排放,https://www.antpedia.com/news/17/n-95817.html,"气候变化,印尼,温室气体,科学,中国",印度尼西亚气候变化国家委员会最近的一份报告显示，印尼在2030年能用相对较低的成本减少70%的温室气体排放，但是印尼政府还是希望得到发达国家的支持。 报告预测，到2030年，印尼温室气体排放将增加60%，达到33亿吨。但是，通过在林业、水泥、电力、石油天然气、农业、交通和建筑这八大行业采取措施，印尼能削减70%的排放。 报告中提到：“到2030年，印尼温室,,,2010.9.09,2010.0,www.antpedia.com,分析测试百科网,281,,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_665d2c46ba26e40ac0c4a2216e6f412a.txt,665d2c46ba26e40ac0c4a2216e6f412a,印度尼西亚拟建设国内首座核电厂,https://www.cnnpn.cn/article/20371.html,"核电,核电厂",2020年7月24日，印度尼西亚驻俄罗斯大使穆罕默德·瓦希德·苏普里亚迪(Mohamad Wahid Supriyad)称，印度尼西亚政府正考虑俄罗斯国家原子能公司(Rosatom)提出的在该国建设首座核电厂的提议。,核电 核电厂 印度尼西亚核电,,2020/7/30,2020.0,www.cnnpn.cn,中国核电网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_8f68bb78b59973fc8ec0a9df99edfd60.txt,8f68bb78b59973fc8ec0a9df99edfd60,印尼政府开始考虑使用核电,https://www.cnnpn.cn/article/26391.html,"中国核电网,核电行业新闻,中国核电技术,华龙一号,中国核电站,核电项目,核电新闻",阿里芬就此事确定印尼已准备有关从2021年至2060年净零排放能源过渡时期的线路图。他日前出席由印尼工商会举办的主题为“印尼从净零排放至能源过渡时期的能源转型之路”的线上讨论会说：“其中要实施的主要策略就是在2045年使用核能发电。2060年全国电站电机容装量将达到35吉瓦或3500万千瓦。”,印度尼西亚核电,,2021/11/6,2021.0,www.cnnpn.cn,中国核电网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_b221a48a7432a522894ca0d45a2de8c0.txt,b221a48a7432a522894ca0d45a2de8c0,印度尼西亚145MW浮式光伏发电站动工 计划2022年Q4完工,https://guangfu.bjx.com.cn/news/20210810/1168864.shtml,"印度尼西亚145MW浮式光伏发电站动工 计划2022年Q4完工,浮式光伏电站,光伏项目建设,印尼光伏市场",印度尼西亚145MW浮式光伏发电站动工 计划2022年Q4完工，总部设在阿布扎比的可再生能源集团Masdar和印度尼西亚能源公司PTPJB已经为位于西爪哇Cirata水库225公顷水面的145MWCirata浮式光伏电站完成财务结算。两家公司之前于2020年1月与当地国有电力公司PerusahaanListrikNeg,pv magazine,,2021/8/10,2021.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_459911bd2c9180c73a7314db79f1f480.txt,459911bd2c9180c73a7314db79f1f480,印尼光伏市场及政策简析,https://guangfu.bjx.com.cn/news/20171025/857533.shtml,"印尼光伏市场及政策简析,光伏发电,可再生能源发电,印度尼西亚光伏市场",印尼光伏市场及政策简析，随着光伏行业的发展，受制于当地消纳及电力传输等制约，国内地面电站的新增数量已明显下降。与此同时越来越多的光伏企业开始把目光投向海外，在此过程中，由于地理位置靠近中国，东南亚的一些国家受到中国企业的关注,PV兔子,,2017/10/25,2017.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_312d4ecb5baf10bd296435f792377214.txt,312d4ecb5baf10bd296435f792377214,太阳能公司在印尼与可再生能源政策斗争,https://guangfu.bjx.com.cn/news/20190813/999466.shtml,"太阳能公司在印尼与可再生能源政策斗争,太阳能光伏,屋顶太阳能,印度尼西亚光伏市场",太阳能公司在印尼与可再生能源政策斗争，印度尼西亚的太阳能公司正在努力保持其利润率不变。印度尼西亚政府已宣布到2025年可再生能源目标达到23%。为了推动可再生能源的安装，政府通过不同的部门引入了各种法规。然而，公司正在抗议一些法规，因为他们认为,Power Technology/GlobalData Ener,,2019/8/13,2019.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_78f7f9731543f3d3125927b411644e04.txt,78f7f9731543f3d3125927b411644e04,全球能源大视野丨印度尼西亚可再生能源储量及开发情况,https://guangfu.bjx.com.cn/news/20200515/1072799.shtml,"全球能源大视野丨印度尼西亚可再生能源储量及开发情况,可再生能源,光伏发电,印度尼西亚光伏市场",全球能源大视野丨印度尼西亚可再生能源储量及开发情况，印度尼西亚位于亚洲东南部（东经94°45′~141°05′，北纬6°08′~南纬11°15′），是东南亚面积最大的国家，也是世界重要的海洋国家。印度尼西亚由太平洋和印度洋之间17508个大小岛屿组成，其中约6000个有人居住，,中电传媒数据研发中心,,2020/5/15,2020.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_66b4aff4ef18b67c3c159e096495b538.txt,66b4aff4ef18b67c3c159e096495b538,印尼首批光伏项目投产,https://news.solarbe.com/201902/27/303165.html,"印尼首批光伏项目投产,印尼光伏,光伏项目",2月17日，随着Likupang光伏项目并网成功，中国能建规划设计集团云南院设计的印尼Selong、Pringgabaya、Sengkol和Likupang四个光伏项目全部顺利并网投产。此四个光伏项目是印尼首批投产的光伏发电项目。据云南院专业,电力网                ,,2019/2/27,2019.0,news.solarbe.com,索比光伏网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_56f5b9174f9c689e62a2475f9e185e26.txt,56f5b9174f9c689e62a2475f9e185e26,值得注意 印尼大型浮式光伏项目将按$0.0368/kWh售电,https://news.solarbe.com/202102/04/334598.html,"值得注意 印尼大型浮式光伏项目将按$0.0368/kWh售电,光伏设施,RUEN,太阳能装机",印尼经济在过去二十年间经历了令人印象深刻的增长，其能源需求也不断翻番。尽管印尼对更多发电产能具有强烈需求，但国内电力结构仍以火力发电厂为主，使用可再生能源的新造电厂并网速度非常缓慢。以太阳能为例，根据,pv-magazine                ,,2021/2/4,2021.0,news.solarbe.com,索比光伏网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ac094adb87126139e540d9bb46a67eb2.txt,ac094adb87126139e540d9bb46a67eb2,新法令将提振印尼太阳能市场,https://guangfu.bjx.com.cn/news/20160803/758188.shtml,"新法令将提振印尼太阳能市场,光伏发电,光伏补贴,印尼太阳能市场",新法令将提振印尼太阳能市场，现状及背景印尼工商业太阳能市场不振，很大程度上是由于缺乏明确的支持机制与透明的政策框架。在2013年引入反向拍卖之前，印尼太阳能光伏行业的发展只能借助政府项目招标和PLN（印尼国家电力公司）少数电力拍卖实现,pv-magazine,,2016/8/3,2016.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_773820686243866a215e040744b78ecc.txt,773820686243866a215e040744b78ecc,Sunseap签署印尼2.2GW漂浮太阳能 + 4000MWh储能备忘录,https://www.sohu.com/a/479086264_418320,"巴淡岛,Phuan,水库,能源,太阳能,印尼,项目,Sunseap,Batam,储能,巴淡岛,太阳能,印尼,电站,Frank",Sunseap计划在巴淡岛南部的durangkang水库建设一个2.2GW的漂浮太阳能项目。 Sunseap首席执行官Frank Phuan表示:“在我们完成新加坡柔佛海峡的第一个海上漂浮太阳能项目之后，…,,Solarbe索比光伏网,2021/7/23,2021.0,www.sohu.com,搜狐,3526,0,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_829f51dc0fc3c998a94bd16e3b55655b.txt,829f51dc0fc3c998a94bd16e3b55655b,到2030年 印度累计部署储能系统规模将达27GW/108GWh,http://chuneng.bjx.com.cn/news/20220126/1201545.shtml,,到2030年 印度累计部署储能系统规模将达27GW/108GWh，据外媒报道，储能技术提供商Fluence公司日前表示，计划与印度独立电力生产商(IPP)ReNewPower公司合资成立一家新公司，旨在为印度提供储能解决方案。Fluence公司还将为印度可再生能源领域提供数字资产管理和能源交易,,,,,chuneng.bjx.com.cn,北极星氢能网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_473890b4dfa6b0a21c66f4e7c91dcca9.txt,473890b4dfa6b0a21c66f4e7c91dcca9,印尼电池储能市场优势明显，前景可期,https://www.sohu.com/a/329500892_416504,特斯拉  汽车  电池  ,与北美、澳大利亚等其他新兴太阳能光伏市场相比，中国-东盟自由贸易区已经启动，中国和许多东盟国家的贸易都步入了”零关税”时代，所以即使中国太阳能光伏企业在国内生产相关产品后再出口到东盟国家，成本优势也会…,,找展会,2019/7/26,2019.0,www.sohu.com,搜狐,6898,0,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_d7d1b076075af0b151694cc7d10eb379.txt,d7d1b076075af0b151694cc7d10eb379,印尼预计2025年可再生能源占比升至23％！还邀中国投资者前往投资,https://new.qq.com/omn/ENT20190/20210628A0CIBK00.html,"印尼预计2025年可再生能源占比升至23％！还邀中国投资者前往投资,印度尼西亚_财经,再生能源,中国投资者,国际能源机构",印尼预计2025年可再生能源占比升至23％！还邀中国投资者前往投资,,,2021/6/28,2021.0,new.qq.com,腾讯网,,,,,zh,印尼,,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ef979b0d21ee4b81ec19ecff740dc2fc.txt,ef979b0d21ee4b81ec19ecff740dc2fc,印尼可再生能源2022年投资建设法律法规指南,https://new.qq.com/rain/a/20211115A02SK700,"印尼可再生能源2022年投资建设法律法规指南,再生能源,印度尼西亚_财经,能源,电力,雅加达",印尼可再生能源2022年投资建设法律法规指南,,,2021/11/15,2021.0,new.qq.com,腾讯网,,,,,zh,印尼,,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_51c07a8b4e037902b9b959d5732048e3.txt,51c07a8b4e037902b9b959d5732048e3,Gravas参与印尼未来十年采购1.2吉瓦可再生能源,https://www.163.com/dy/article/GTK2RBRU0552VDHN.html,"吉瓦,地热能,印尼,能源",Gravas参与印尼未来十年采购1.2吉瓦可再生能源，吉瓦，地热能，印尼，能源,网易,聚一堂每日点评,2022/1/13,2022.0,163.com,网易,,0,,,zh,印尼,,地热能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ac9ccf8e8601ec6e346dd6329fe9cc2b.txt,ac9ccf8e8601ec6e346dd6329fe9cc2b,印尼：中爪哇省寻求21％的可再生能源贡献,http://www.nengyuanjie.net/article/15636.html,"中国能源,能源新闻,能源科技,电力,电网,煤炭,石油,储能,天然气,火电,水电,风电,核电,太阳能,光伏,光热,氢能，节能,环保,地热能,大讲堂,全球能源,能源政策,能源经济,气候变化,碳排放",位于中爪哇的Geo Dipa Energi的Dieng地热发电厂是该国可再生能源的主要来源之一。到2025年，中爪哇政府的目标是满足该省21%的可再生能源总需求 - 低于全国23%的目标。根据能源和矿产资源部中爪哇办事处电力部门负责人伊玛目Nugroho的说法，可再生能源目前对该省的总能源需求贡献了10%。他说：我们正在制定一项章程，该法规将按照2025年的国家目标达到23%。五年前在中爪哇开始了四个可再生能源项目，涉及三宝垄的垃圾填埋沼气转化为能源，Karimu...,,,2018/8/9,2018.0,www.nengyuanjie.net,能源界,1020??,,-6.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_b5bacade0c150e8f15bd9bed8a8452e7.txt,b5bacade0c150e8f15bd9bed8a8452e7,中华人民共和国驻印度尼西亚共和国大使馆经济商务处,http://id.mofcom.gov.cn/article/gyyq/201906/20190602873043.shtml,"参赞,经商处,合作,企业,,",参赞，经商处，合作，企业,驻印度尼西亚经商参处,,2019/6/15,2019.0,mofcom.gov.cn,中华人民共和国商务部,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_67664e225133c42ab98409a2cb45e1fb.txt,67664e225133c42ab98409a2cb45e1fb,印尼增加可再生能源发电量,http://www.ccin.com.cn/detail/cb4c2efacb528593e7ac84197ad50ddd/news,,中化新网,中国化工报,王英斌??,2019年12月30日,2019.0,www.ccin.com.cn,中化新网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_64dfd29e46cfc3471650f8b0aec3e9f7.txt,64dfd29e46cfc3471650f8b0aec3e9f7,地热能是印尼实现2029年可再生能源目标的关键要素,https://newenergy.in-en.com/html/newenergy-2399758.shtml, 印尼地热能 可再生能源 地热能源 ,地热能是印尼实现2029年可再生能源目标的关键要素，印尼Sarulla地热电厂1号机组据印尼Kontan网站报道，印尼的几个能源协会参与了印尼能源和矿产资源部制定的2020-2029年电力供应商业计划(RUPTL)草案的工作。该草案...，国际新能源网,,,2021/1/19,2021.0,in-en.com,国际电力、风力、太阳能等杂网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_152941aa567e8682ae1e17d9277e5b16.txt,152941aa567e8682ae1e17d9277e5b16,未来10年印尼可再生能源比例将提至25%,https://guangfu.bjx.com.cn/news/20160720/753325.shtml,"未来10年印尼可再生能源比例将提至25%,可再生能源,太阳能发电,印尼光伏市场",未来10年印尼可再生能源比例将提至25%，随着能源需求日益增长，印尼正计划在不久的将来增加可再生能源使用。7月19日，印尼能源及自然资源部长SudirmanSaid表示，未来10年内，政府旨在把可再生能源使用比例从当前的低于10%提高到25%。印尼拥有巨大潜力发展,电缆网,,2016/7/20,2016.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_17dc8192555143ae59454a7eada17282.txt,17dc8192555143ae59454a7eada17282,全球能源大视野丨印度尼西亚可再生能源储量及开发情况,https://www.sohu.com/a/395725242_418320,"印尼,能源,储量,开发,太阳能,资源,世界,的国家,全球,苏拉威西",其中印尼是世界上第 16 大产油国;印尼还拥有巨大的天然气储量，其中已探明的天然气储量为 2.9 万亿立方米;印尼的地热资源约占全球总量的40%;印尼的水能资源在东盟各国中最为丰富;此外印尼还拥有较为丰富的太…,,Solarbe索比光伏网,2020/5/17,2020.0,www.sohu.com,搜狐,1757,0,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_1886a59c70c70df8dcfdfc0091782718.txt,1886a59c70c70df8dcfdfc0091782718,印尼PLN2021战略：退煤，加大水电、水上光伏和智能电网规划,https://new.qq.com/omn/20210813/20210813A05R5400.html,"印尼PLN2021战略：退煤，加大水电、水上光伏和智能电网规划,印度尼西亚_财经,智能电网,可再生能源",在全球可再生能源发展和气候环境保护的大环境下，印尼国家电力公司PLN以及能矿部在2021年也提出了战略方面的转向调整，包括提出退煤路线图、大力发展水电、水上光伏和智能电网等。PLN柴油替代和退煤路线……,,,2021/8/13,2021.0,new.qq.com,腾讯网,,,,,zh,印尼,,politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_48228c52ff9f6b893b0628b07f51e912.txt,48228c52ff9f6b893b0628b07f51e912,印尼拟大力发展水电 中国电力企业或再拓市场,https://news.bjx.com.cn/html/20140211/490206.shtml,"印尼拟大力发展水电 中国电力企业或再拓市场,水力发电,印尼,电力企业",印尼拟大力发展水电 中国电力企业或再拓市场，印尼水力资源丰富，但开发率极低，印尼官员呼吁大力发展水力发电，既缓解燃油补贴压力，又节能环保。国会日前也通过国家能源政策，暂不考虑核电。印尼国家发展计划部部长助理德迪日前称，印尼拥有丰富的水力资源，水,中国新闻网,,2014/2/11,2014.0,news.bjx.com.cn,北极星网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_c756e682792a835911f2003f99450cf8.txt,c756e682792a835911f2003f99450cf8,丰田将在印尼投资20亿美元 用于研发新能源汽车,http://dy.163.com/article/FH44LLLK0511CTRI.html,"新能源汽车,丰田,电动车,新能源车,混合动力",丰田将在印尼投资20亿美元 用于研发新能源汽车，新能源汽车，丰田，电动车，新能源车，混合动力,网易,驱动中国,2020/7/9,2020.0,163.com,网易,,3,,,zh,印尼,,电动车|新能源车|混合动力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ce5f4d7bda6d2da7869759f3e4956b44.txt,ce5f4d7bda6d2da7869759f3e4956b44,印尼国会通过国家新能源政策,http://www.antpedia.com/news/83/n-379429.html,"新能源,政策,能源,委员会,天然气,太阳能,可再生能源,核电站",近日，印尼国会正式通过了国家新能源政策，即将逐步用再生能源取代传统石化能源。印尼能源与矿产资源部长兼国家能源委员会代主席瓦基克表示，批准这项政策具有里程碑意义。新能源政策计划到2025年将使用传统能源从目前的49%减至低于25%，到2050年低于20%;使用天然气由目前的20%到 2025年至少22%，到2050年至少24%。未来政府将重点发展太阳能、水能,,,2014.2.10,2014.0,www.antpedia.com,分析测试百科网,161,,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ae2f5e7cf3e6dcf7157e2d2e191288bf.txt,ae2f5e7cf3e6dcf7157e2d2e191288bf,印尼PLN计划对52个煤电进行生物质耦合改造,https://new.qq.com/omn/ENT20190/20210719A0BJSS00.html,"印尼PLN计划对52个煤电进行生物质耦合改造,生物质,印度尼西亚_财经,煤电,电力,可再生能源",印尼PLN计划对52个煤电进行生物质耦合改造,,,2021/7/19,2021.0,new.qq.com,腾讯网,,,,,zh,印尼,,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_text_39bfced676bd34abe40cef4db8f087c6.txt,text_39bfced676bd34abe40cef4db8f087c6,印尼工信部鼓励发展低碳排放产业,https://xw.qq.com/cmsid/20211221A01VFG00,"印尼,工信部,工业部,多迪,温室气体,印尼工信部鼓励发展低碳排放产业",印尼工信部鼓励发展低碳排放产业，印尼工业部继续推动国内实施绿色产业，其中采取的措施是举办各种活动，让行业参与者和包括学术界在内的其他利益相关者共同合作，共同创建一个低碳排放和环保的国内产业。印尼工业部标准化和工业服务政策局局长多迪……,,印尼全方位,2021/12/21,2021.0,xw.qq.com,腾讯新闻,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_8575cd21fafd807b5d864c7657804c94.txt,8575cd21fafd807b5d864c7657804c94,推荐阅读,https://world.huanqiu.com/hot/2015-07/7156678.html,"我们,经济,20,一个,发展,经济学家,论坛,各国",7月30日-8月1日，由中国人民大学主办，中国人民大学重阳金融研究院承办的“第三届20国智库论坛”在北京举办。本次论坛主题为“全球治理与开放型经济”，中国经济网为合作媒体。图为东亚东盟经济研究中心,中国经济网,,2015/7/31,2015.0,huanqiu.com,环球网,,,,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_4554159fd2c4027fe10b2271a3ff3964.txt,4554159fd2c4027fe10b2271a3ff3964,低碳成为全球目标，中企投资境外火电面临高风险！,https://www.sohu.com/a/474705851_257552,"全球,投资,火电,印尼,目标,项目,国家电力公司,临高,低碳,煤电,加里曼丹,印尼,煤电",根据国际环保组织“绿色和平”“海外煤电投资数据库”，中国企业和金融机构以各种形式在海外参与投资建设的煤电项目总装机量为257.7GW，其中印尼有32.9GW，且印尼在建的煤电项目中，有近6GW装机量是由…,,国际能源网,2021/6/29,2021.0,www.sohu.com,搜狐,127,0,0.0,,zh,印尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
